30/04/2008;  362 ; 362
29/04/2008;  340 ; 340
28/04/2008;  193 ; 193
27/04/2008;  2 ; 2
26/04/2008;  1 ; 1
25/04/2008;  390 ; 390
24/04/2008;  400 ; 400
23/04/2008;  6 ; 6
22/04/2008;  1 ; 1
21/04/2008;  0 ; 0
20/04/2008;  1 ; 1
19/04/2008;  1 ; 1
18/04/2008;  305 ; 305
17/04/2008;  207 ; 207
16/04/2008;  256 ; 256
15/04/2008;  194 ; 194
14/04/2008;  245 ; 245
13/04/2008;  1 ; 1
12/04/2008;  1 ; 1
11/04/2008;  224 ; 224
10/04/2008;  118 ; 118
09/04/2008;  310 ; 310
08/04/2008;  149 ; 149
07/04/2008;  178 ; 178
06/04/2008;  2 ; 2
05/04/2008;  1 ; 1
04/04/2008;  208 ; 208
03/04/2008;  255 ; 255
02/04/2008;  248 ; 248
01/04/2008;  139 ; 139
