31/10/2008;  215 ; 215
30/10/2008;  340 ; 340
29/10/2008;  189 ; 189
28/10/2008;  168 ; 168
27/10/2008;  145 ; 145
26/10/2008;  0 ; 0
25/10/2008;  0 ; 0
24/10/2008;  194 ; 194
23/10/2008;  150 ; 150
22/10/2008;  157 ; 157
21/10/2008;  109 ; 109
20/10/2008;  110 ; 110
19/10/2008;  0 ; 0
18/10/2008;  1 ; 1
17/10/2008;  245 ; 245
16/10/2008;  171 ; 171
15/10/2008;  215 ; 215
14/10/2008;  120 ; 120
13/10/2008;  152 ; 152
12/10/2008;  0 ; 0
11/10/2008;  1 ; 1
10/10/2008;  310 ; 310
09/10/2008;  215 ; 215
08/10/2008;  84 ; 84
07/10/2008;  136 ; 136
06/10/2008;  105 ; 105
05/10/2008;  1 ; 1
04/10/2008;  1 ; 1
03/10/2008;  116 ; 116
02/10/2008;  148 ; 148
01/10/2008;  165 ; 165
