31/01/2008;  272 ; 272
30/01/2008;  292 ; 292
29/01/2008;  262 ; 262
28/01/2008;  269 ; 269
27/01/2008;  0 ; 0
26/01/2008;  0 ; 0
25/01/2008;  198 ; 198
24/01/2008;  245 ; 245
23/01/2008;  415 ; 415
22/01/2008;  298 ; 298
21/01/2008;  335 ; 335
20/01/2008;  1 ; 1
19/01/2008;  1 ; 1
18/01/2008;  304 ; 304
17/01/2008;  250 ; 250
16/01/2008;  281 ; 281
15/01/2008;  402 ; 402
14/01/2008;  326 ; 326
13/01/2008;  2 ; 2
12/01/2008;  2 ; 2
11/01/2008;  378 ; 378
10/01/2008;  367 ; 367
09/01/2008;  395 ; 395
08/01/2008;  282 ; 282
07/01/2008;  232 ; 232
06/01/2008;  2 ; 2
05/01/2008;  3 ; 3
04/01/2008;  184 ; 184
03/01/2008;  70 ; 70
02/01/2008;  92 ; 92
01/01/2008;  271 ; 271
