30/09/2008;  120 ; 120
29/09/2008;  182 ; 182
28/09/2008;  0 ; 0
27/09/2008;  0 ; 0
26/09/2008;  259 ; 259
25/09/2008;  183 ; 183
24/09/2008;  186 ; 186
23/09/2008;  189 ; 189
22/09/2008;  148 ; 148
21/09/2008;  1 ; 1
20/09/2008;  0 ; 0
19/09/2008;  332 ; 332
18/09/2008;  197 ; 197
17/09/2008;  238 ; 238
16/09/2008;  272 ; 272
15/09/2008;  180 ; 180
14/09/2008;  2 ; 2
13/09/2008;  2 ; 2
12/09/2008;  333 ; 333
11/09/2008;  366 ; 366
10/09/2008;  323 ; 323
09/09/2008;  199 ; 199
08/09/2008;  195 ; 195
07/09/2008;  0 ; 0
06/09/2008;  1 ; 1
05/09/2008;  294 ; 294
04/09/2008;  247 ; 247
03/09/2008;  401 ; 401
02/09/2008;  272 ; 272
01/09/2008;  276 ; 276
