31/10/2005;  17 ; 17
30/10/2005;  1 ; 1
29/10/2005;  0 ; 0
28/10/2005;  9 ; 9
27/10/2005;  25 ; 25
26/10/2005;  12 ; 12
25/10/2005;  10 ; 10
24/10/2005;  16 ; 16
23/10/2005;  1 ; 1
22/10/2005;  0 ; 0
21/10/2005;  41 ; 41
20/10/2005;  40 ; 40
19/10/2005;  61 ; 61
18/10/2005;  37 ; 37
17/10/2005;  27 ; 27
16/10/2005;  0 ; 0
15/10/2005;  0 ; 0
14/10/2005;  49 ; 49
13/10/2005;  22 ; 22
12/10/2005;  0 ; 0
11/10/2005;  24 ; 24
10/10/2005;  43 ; 43
09/10/2005;  0 ; 0
08/10/2005;  0 ; 0
07/10/2005;  19 ; 19
06/10/2005;  58 ; 58
05/10/2005;  38 ; 38
04/10/2005;  14 ; 14
03/10/2005;  42 ; 42
02/10/2005;  0 ; 0
01/10/2005;  6 ; 6
