31/05/2005;  26 ; 26
30/05/2005;  30 ; 30
29/05/2005;  0 ; 0
28/05/2005;  0 ; 0
27/05/2005;  1 ; 1
26/05/2005;  0 ; 0
25/05/2005;  39 ; 39
24/05/2005;  59 ; 59
23/05/2005;  17 ; 17
22/05/2005;  1 ; 1
21/05/2005;  0 ; 0
20/05/2005;  22 ; 22
19/05/2005;  12 ; 12
18/05/2005;  88 ; 88
17/05/2005;  61 ; 61
16/05/2005;  89 ; 89
15/05/2005;  0 ; 0
14/05/2005;  1 ; 1
13/05/2005;  15 ; 15
12/05/2005;  37 ; 37
11/05/2005;  36 ; 36
10/05/2005;  37 ; 37
09/05/2005;  123 ; 123
08/05/2005;  0 ; 0
07/05/2005;  0 ; 0
06/05/2005;  32 ; 32
05/05/2005;  45 ; 45
04/05/2005;  57 ; 57
03/05/2005;  69 ; 69
02/05/2005;  36 ; 36
01/05/2005;  10 ; 10
