31/08/2005;  20 ; 20
30/08/2005;  73 ; 73
29/08/2005;  29 ; 29
28/08/2005;  0 ; 0
27/08/2005;  1 ; 1
26/08/2005;  32 ; 32
25/08/2005;  108 ; 108
24/08/2005;  61 ; 61
23/08/2005;  65 ; 65
22/08/2005;  31 ; 31
21/08/2005;  0 ; 0
20/08/2005;  1 ; 1
19/08/2005;  9 ; 9
18/08/2005;  21 ; 21
17/08/2005;  6 ; 6
16/08/2005;  18 ; 18
15/08/2005;  15 ; 15
14/08/2005;  0 ; 0
13/08/2005;  0 ; 0
12/08/2005;  4 ; 4
11/08/2005;  29 ; 29
10/08/2005;  5 ; 5
09/08/2005;  8 ; 8
08/08/2005;  25 ; 25
07/08/2005;  1 ; 1
06/08/2005;  1 ; 1
05/08/2005;  42 ; 42
04/08/2005;  14 ; 14
03/08/2005;  33 ; 33
02/08/2005;  18 ; 18
01/08/2005;  25 ; 25
