30/09/2005;  83 ; 83
29/09/2005;  70 ; 70
28/09/2005;  93 ; 93
27/09/2005;  39 ; 39
26/09/2005;  45 ; 45
25/09/2005;  0 ; 0
24/09/2005;  0 ; 0
23/09/2005;  20 ; 20
22/09/2005;  21 ; 21
21/09/2005;  37 ; 37
20/09/2005;  53 ; 53
19/09/2005;  51 ; 51
18/09/2005;  0 ; 0
17/09/2005;  0 ; 0
16/09/2005;  65 ; 65
15/09/2005;  49 ; 49
14/09/2005;  26 ; 26
13/09/2005;  35 ; 35
12/09/2005;  14 ; 14
11/09/2005;  0 ; 0
10/09/2005;  0 ; 0
09/09/2005;  9 ; 9
08/09/2005;  27 ; 27
07/09/2005;  0 ; 0
06/09/2005;  5 ; 5
05/09/2005;  3 ; 3
04/09/2005;  0 ; 0
03/09/2005;  0 ; 0
02/09/2005;  37 ; 37
01/09/2005;  17 ; 17
