30/09/2004;  39 ; 39
29/09/2004;  3 ; 3
28/09/2004;  2 ; 2
27/09/2004;  13 ; 13
26/09/2004;  0 ; 0
25/09/2004;  1 ; 1
24/09/2004;  14 ; 14
23/09/2004;  14 ; 14
22/09/2004;  4 ; 4
21/09/2004;  10 ; 10
20/09/2004;  26 ; 26
19/09/2004;  0 ; 0
18/09/2004;  0 ; 0
17/09/2004;  8 ; 8
16/09/2004;  3 ; 3
15/09/2004;  11 ; 11
14/09/2004;  10 ; 10
13/09/2004;  12 ; 12
12/09/2004;  0 ; 0
11/09/2004;  0 ; 0
10/09/2004;  16 ; 16
09/09/2004;  17 ; 17
08/09/2004;  4 ; 4
07/09/2004;  0 ; 0
06/09/2004;  2 ; 2
05/09/2004;  0 ; 0
04/09/2004;  0 ; 0
03/09/2004;  14 ; 14
02/09/2004;  14 ; 14
01/09/2004;  10 ; 10
