30/04/2004;  9 ; 9
29/04/2004;  26 ; 26
28/04/2004;  14 ; 14
27/04/2004;  6 ; 6
26/04/2004;  13 ; 13
25/04/2004;  0 ; 0
24/04/2004;  0 ; 0
23/04/2004;  0 ; 0
22/04/2004;  2 ; 2
21/04/2004;  3 ; 3
20/04/2004;  18 ; 18
19/04/2004;  26 ; 26
18/04/2004;  0 ; 0
17/04/2004;  0 ; 0
16/04/2004;  37 ; 37
15/04/2004;  20 ; 20
14/04/2004;  34 ; 34
13/04/2004;  50 ; 50
12/04/2004;  13 ; 13
11/04/2004;  0 ; 0
10/04/2004;  0 ; 0
09/04/2004;  0 ; 0
08/04/2004;  6 ; 6
07/04/2004;  33 ; 33
06/04/2004;  66 ; 66
05/04/2004;  15 ; 15
04/04/2004;  0 ; 0
03/04/2004;  0 ; 0
02/04/2004;  38 ; 38
01/04/2004;  56 ; 56
