30/09/2019;  287 ; 287
29/09/2019;  2 ; 2
28/09/2019;  3 ; 3
27/09/2019;  646 ; 646
26/09/2019;  587 ; 587
25/09/2019;  477 ; 477
24/09/2019;  326 ; 326
23/09/2019;  459 ; 459
22/09/2019;  4 ; 4
21/09/2019;  12 ; 12
20/09/2019;  827 ; 827
19/09/2019;  626 ; 626
18/09/2019;  1054 ; 1054
17/09/2019;  972 ; 972
16/09/2019;  1163 ; 1163
15/09/2019;  6 ; 6
14/09/2019;  5 ; 5
13/09/2019;  1235 ; 1235
12/09/2019; 200; b''
11/09/2019;  857 ; 857
10/09/2019;  437 ; 437
09/09/2019;  596 ; 596
08/09/2019;  11 ; 11
07/09/2019;  18 ; 18
06/09/2019;  622 ; 622
05/09/2019;  519 ; 519
04/09/2019;  572 ; 572
03/09/2019;  463 ; 463
02/09/2019;  364 ; 364
01/09/2019;  28 ; 28
