31/08/2019;  95 ; 95
30/08/2019;  648 ; 648
29/08/2019;  610 ; 610
28/08/2019;  498 ; 498
27/08/2019;  473 ; 473
26/08/2019;  366 ; 366
25/08/2019;  8 ; 8
24/08/2019;  14 ; 14
23/08/2019;  857 ; 857
22/08/2019;  832 ; 832
21/08/2019;  617 ; 617
20/08/2019;  544 ; 544
19/08/2019;  433 ; 433
18/08/2019;  23 ; 23
17/08/2019;  14 ; 14
16/08/2019;  747 ; 747
15/08/2019;  652 ; 652
14/08/2019;  649 ; 649
13/08/2019;  469 ; 469
12/08/2019;  480 ; 480
11/08/2019;  7 ; 7
10/08/2019;  16 ; 16
09/08/2019;  680 ; 680
08/08/2019;  608 ; 608
07/08/2019;  452 ; 452
06/08/2019;  478 ; 478
05/08/2019;  357 ; 357
04/08/2019;  22 ; 22
03/08/2019;  16 ; 16
02/08/2019;  521 ; 521
01/08/2019;  510 ; 510
