31/03/2019;  4 ; 4
30/03/2019;  1 ; 1
29/03/2019;  910 ; 910
28/03/2019;  679 ; 679
27/03/2019;  640 ; 640
26/03/2019;  534 ; 534
25/03/2019;  479 ; 479
24/03/2019;  6 ; 6
23/03/2019;  16 ; 16
22/03/2019;  692 ; 692
21/03/2019;  706 ; 706
20/03/2019;  463 ; 463
19/03/2019;  261 ; 261
18/03/2019; 200; b''
17/03/2019;  16 ; 16
16/03/2019;  15 ; 15
15/03/2019;  809 ; 809
14/03/2019;  571 ; 571
13/03/2019;  501 ; 501
12/03/2019;  359 ; 359
11/03/2019;  505 ; 505
10/03/2019;  20 ; 20
09/03/2019;  13 ; 13
08/03/2019;  416 ; 416
07/03/2019;  524 ; 524
06/03/2019;  58 ; 58
05/03/2019;  3 ; 3
04/03/2019;  9 ; 9
03/03/2019;  26 ; 26
02/03/2019;  9 ; 9
01/03/2019;  250 ; 250
