30/04/2019;  933 ; 933
29/04/2019;  331 ; 331
28/04/2019;  2 ; 2
27/04/2019;  9 ; 9
26/04/2019;  954 ; 954
25/04/2019;  843 ; 843
24/04/2019;  904 ; 904
23/04/2019;  123 ; 123
22/04/2019;  281 ; 281
21/04/2019;  6 ; 6
20/04/2019;  5 ; 5
19/04/2019;  13 ; 13
18/04/2019;  441 ; 441
17/04/2019;  644 ; 644
16/04/2019;  504 ; 504
15/04/2019;  420 ; 420
14/04/2019;  25 ; 25
13/04/2019;  9 ; 9
12/04/2019;  939 ; 939
11/04/2019;  446 ; 446
10/04/2019; 200; b''
09/04/2019;  506 ; 506
08/04/2019;  529 ; 529
07/04/2019;  2 ; 2
06/04/2019;  7 ; 7
05/04/2019;  563 ; 563
04/04/2019;  688 ; 688
03/04/2019;  681 ; 681
02/04/2019;  713 ; 713
01/04/2019;  925 ; 925
