30/11/2009;  141 ; 141
29/11/2009;  0 ; 0
28/11/2009;  0 ; 0
27/11/2009;  111 ; 111
26/11/2009;  75 ; 75
25/11/2009;  74 ; 74
24/11/2009;  99 ; 99
23/11/2009;  153 ; 153
22/11/2009;  0 ; 0
21/11/2009;  3 ; 3
20/11/2009;  66 ; 66
19/11/2009;  186 ; 186
18/11/2009;  112 ; 112
17/11/2009;  60 ; 60
16/11/2009;  148 ; 148
15/11/2009;  0 ; 0
14/11/2009;  3 ; 3
13/11/2009;  90 ; 90
12/11/2009;  127 ; 127
11/11/2009;  89 ; 89
10/11/2009;  89 ; 89
09/11/2009;  65 ; 65
08/11/2009;  0 ; 0
07/11/2009;  1 ; 1
06/11/2009;  98 ; 98
05/11/2009;  147 ; 147
04/11/2009;  71 ; 71
03/11/2009;  166 ; 166
02/11/2009;  0 ; 0
01/11/2009;  0 ; 0
