31/03/2009;  232 ; 232
30/03/2009;  238 ; 238
29/03/2009;  0 ; 0
28/03/2009;  3 ; 3
27/03/2009;  273 ; 273
26/03/2009;  258 ; 258
25/03/2009;  75 ; 75
24/03/2009;  261 ; 261
23/03/2009;  200 ; 200
22/03/2009;  0 ; 0
21/03/2009;  1 ; 1
20/03/2009;  340 ; 340
19/03/2009;  220 ; 220
18/03/2009;  347 ; 347
17/03/2009;  244 ; 244
16/03/2009;  342 ; 342
15/03/2009;  0 ; 0
14/03/2009;  1 ; 1
13/03/2009;  549 ; 549
12/03/2009;  485 ; 485
11/03/2009;  423 ; 423
10/03/2009;  399 ; 399
09/03/2009;  359 ; 359
08/03/2009;  0 ; 0
07/03/2009;  1 ; 1
06/03/2009;  353 ; 353
05/03/2009;  413 ; 413
04/03/2009;  312 ; 312
03/03/2009;  343 ; 343
02/03/2009;  344 ; 344
01/03/2009;  3 ; 3
