31/03/2011;  547 ; 547
30/03/2011;  438 ; 438
29/03/2011;  338 ; 338
28/03/2011;  337 ; 337
27/03/2011;  1 ; 1
26/03/2011;  0 ; 0
25/03/2011;  537 ; 537
24/03/2011;  439 ; 439
23/03/2011;  328 ; 328
22/03/2011;  402 ; 402
21/03/2011;  202 ; 202
20/03/2011;  1 ; 1
19/03/2011;  3 ; 3
18/03/2011;  525 ; 525
17/03/2011;  334 ; 334
16/03/2011;  299 ; 299
15/03/2011;  304 ; 304
14/03/2011;  268 ; 268
13/03/2011;  1 ; 1
12/03/2011;  1 ; 1
11/03/2011;  519 ; 519
10/03/2011;  411 ; 411
09/03/2011;  0 ; 0
08/03/2011;  0 ; 0
07/03/2011;  0 ; 0
06/03/2011;  0 ; 0
05/03/2011;  2 ; 2
04/03/2011;  374 ; 374
03/03/2011;  342 ; 342
02/03/2011;  248 ; 248
01/03/2011;  230 ; 230
