31/08/2011;  311 ; 311
30/08/2011;  373 ; 373
29/08/2011;  247 ; 247
28/08/2011;  1 ; 1
27/08/2011;  1 ; 1
26/08/2011;  672 ; 672
25/08/2011;  491 ; 491
24/08/2011;  386 ; 386
23/08/2011;  359 ; 359
22/08/2011;  338 ; 338
21/08/2011;  3 ; 3
20/08/2011;  1 ; 1
19/08/2011;  674 ; 674
18/08/2011;  584 ; 584
17/08/2011;  547 ; 547
16/08/2011;  333 ; 333
15/08/2011;  328 ; 328
14/08/2011;  0 ; 0
13/08/2011;  2 ; 2
12/08/2011;  361 ; 361
11/08/2011;  466 ; 466
10/08/2011;  343 ; 343
09/08/2011;  271 ; 271
08/08/2011;  239 ; 239
07/08/2011;  2 ; 2
06/08/2011;  4 ; 4
05/08/2011;  466 ; 466
04/08/2011;  465 ; 465
03/08/2011;  306 ; 306
02/08/2011;  303 ; 303
01/08/2011;  240 ; 240
