30/04/2017;  0 ; 0
29/04/2017;  0 ; 0
28/04/2017;  564 ; 564
27/04/2017;  620 ; 620
26/04/2017;  293 ; 293
25/04/2017;  256 ; 256
24/04/2017;  428 ; 428
23/04/2017;  2 ; 2
22/04/2017;  1 ; 1
21/04/2017;  2 ; 2
20/04/2017;  549 ; 549
19/04/2017;  358 ; 358
18/04/2017;  410 ; 410
17/04/2017;  440 ; 440
16/04/2017;  0 ; 0
15/04/2017;  0 ; 0
14/04/2017;  0 ; 0
13/04/2017;  232 ; 232
12/04/2017;  454 ; 454
11/04/2017;  418 ; 418
10/04/2017;  356 ; 356
09/04/2017;  0 ; 0
08/04/2017;  0 ; 0
07/04/2017;  800 ; 800
06/04/2017;  572 ; 572
05/04/2017;  595 ; 595
04/04/2017;  562 ; 562
03/04/2017;  618 ; 618
02/04/2017;  3 ; 3
01/04/2017;  9 ; 9
