31/10/2003;  16 ; 16
30/10/2003;  0 ; 0
29/10/2003;  11 ; 11
28/10/2003;  5 ; 5
27/10/2003;  4 ; 4
26/10/2003;  0 ; 0
25/10/2003;  0 ; 0
24/10/2003;  3 ; 3
23/10/2003;  4 ; 4
22/10/2003;  1 ; 1
21/10/2003;  8 ; 8
20/10/2003;  2 ; 2
19/10/2003;  0 ; 0
18/10/2003;  1 ; 1
17/10/2003;  9 ; 9
16/10/2003;  12 ; 12
15/10/2003;  2 ; 2
14/10/2003;  13 ; 13
13/10/2003;  3 ; 3
12/10/2003;  0 ; 0
11/10/2003;  1 ; 1
10/10/2003;  3 ; 3
09/10/2003;  3 ; 3
08/10/2003;  16 ; 16
07/10/2003;  13 ; 13
06/10/2003;  5 ; 5
05/10/2003;  0 ; 0
04/10/2003;  1 ; 1
03/10/2003;  6 ; 6
02/10/2003;  10 ; 10
01/10/2003;  13 ; 13
