30/09/2003;  22 ; 22
29/09/2003;  2 ; 2
28/09/2003;  1 ; 1
27/09/2003;  0 ; 0
26/09/2003;  4 ; 4
25/09/2003;  14 ; 14
24/09/2003;  0 ; 0
23/09/2003;  23 ; 23
22/09/2003;  3 ; 3
21/09/2003;  0 ; 0
20/09/2003;  1 ; 1
19/09/2003;  3 ; 3
18/09/2003;  25 ; 25
17/09/2003;  0 ; 0
16/09/2003;  22 ; 22
15/09/2003;  2 ; 2
14/09/2003;  0 ; 0
13/09/2003;  1 ; 1
12/09/2003;  2 ; 2
11/09/2003;  31 ; 31
10/09/2003;  20 ; 20
09/09/2003;  11 ; 11
08/09/2003;  12 ; 12
07/09/2003;  0 ; 0
06/09/2003;  0 ; 0
05/09/2003;  7 ; 7
04/09/2003;  5 ; 5
03/09/2003;  1 ; 1
02/09/2003;  3 ; 3
01/09/2003;  15 ; 15
