30/06/2003;  6 ; 6
29/06/2003;  0 ; 0
28/06/2003;  1 ; 1
27/06/2003;  14 ; 14
26/06/2003;  21 ; 21
25/06/2003;  7 ; 7
24/06/2003;  7 ; 7
23/06/2003;  6 ; 6
22/06/2003;  0 ; 0
21/06/2003;  0 ; 0
20/06/2003;  0 ; 0
19/06/2003;  1 ; 1
18/06/2003;  10 ; 10
17/06/2003;  2 ; 2
16/06/2003;  2 ; 2
15/06/2003;  1 ; 1
14/06/2003;  1 ; 1
13/06/2003;  4 ; 4
12/06/2003;  3 ; 3
11/06/2003;  4 ; 4
10/06/2003;  3 ; 3
09/06/2003;  2 ; 2
08/06/2003;  0 ; 0
07/06/2003;  0 ; 0
06/06/2003;  5 ; 5
05/06/2003;  5 ; 5
04/06/2003;  3 ; 3
03/06/2003;  18 ; 18
02/06/2003;  6 ; 6
01/06/2003;  7 ; 7
