30/04/2012;  0 ; 0
29/04/2012;  1 ; 1
28/04/2012;  3 ; 3
27/04/2012;  541 ; 541
26/04/2012;  475 ; 475
25/04/2012;  486 ; 486
24/04/2012;  430 ; 430
23/04/2012;  0 ; 0
22/04/2012;  0 ; 0
21/04/2012;  2 ; 2
20/04/2012;  355 ; 355
19/04/2012;  234 ; 234
18/04/2012;  289 ; 289
17/04/2012;  204 ; 204
16/04/2012;  231 ; 231
15/04/2012;  1 ; 1
14/04/2012;  4 ; 4
13/04/2012;  619 ; 619
12/04/2012;  200 ; 200
11/04/2012;  335 ; 335
10/04/2012;  284 ; 284
09/04/2012;  148 ; 148
08/04/2012;  0 ; 0
07/04/2012;  1 ; 1
06/04/2012;  1 ; 1
05/04/2012;  199 ; 199
04/04/2012;  312 ; 312
03/04/2012;  305 ; 305
02/04/2012;  239 ; 239
01/04/2012;  2 ; 2
