30/06/2012;  3 ; 3
29/06/2012;  383 ; 383
28/06/2012;  437 ; 437
27/06/2012;  339 ; 339
26/06/2012;  311 ; 311
25/06/2012;  255 ; 255
24/06/2012;  1 ; 1
23/06/2012;  2 ; 2
22/06/2012;  406 ; 406
21/06/2012;  294 ; 294
20/06/2012;  253 ; 253
19/06/2012;  229 ; 229
18/06/2012;  215 ; 215
17/06/2012;  0 ; 0
16/06/2012;  10 ; 10
15/06/2012;  275 ; 275
14/06/2012;  300 ; 300
13/06/2012;  242 ; 242
12/06/2012;  291 ; 291
11/06/2012;  162 ; 162
10/06/2012;  2 ; 2
09/06/2012;  2 ; 2
08/06/2012;  0 ; 0
07/06/2012;  2 ; 2
06/06/2012;  355 ; 355
05/06/2012;  314 ; 314
04/06/2012;  265 ; 265
03/06/2012;  1 ; 1
02/06/2012;  4 ; 4
01/06/2012;  326 ; 326
