31/03/2010;  412 ; 412
30/03/2010;  290 ; 290
29/03/2010;  249 ; 249
28/03/2010;  0 ; 0
27/03/2010;  0 ; 0
26/03/2010;  474 ; 474
25/03/2010;  365 ; 365
24/03/2010;  429 ; 429
23/03/2010;  436 ; 436
22/03/2010;  326 ; 326
21/03/2010;  0 ; 0
20/03/2010;  0 ; 0
19/03/2010;  347 ; 347
18/03/2010;  412 ; 412
17/03/2010;  414 ; 414
16/03/2010;  405 ; 405
15/03/2010;  232 ; 232
14/03/2010;  1 ; 1
13/03/2010;  0 ; 0
12/03/2010;  603 ; 603
11/03/2010;  497 ; 497
10/03/2010;  351 ; 351
09/03/2010;  369 ; 369
08/03/2010;  302 ; 302
07/03/2010;  0 ; 0
06/03/2010;  1 ; 1
05/03/2010;  668 ; 668
04/03/2010;  419 ; 419
03/03/2010;  283 ; 283
02/03/2010;  403 ; 403
01/03/2010;  377 ; 377
