30/09/2010;  342 ; 342
29/09/2010;  429 ; 429
28/09/2010;  353 ; 353
27/09/2010;  241 ; 241
26/09/2010;  1 ; 1
25/09/2010;  2 ; 2
24/09/2010;  516 ; 516
23/09/2010;  380 ; 380
22/09/2010;  200 ; 200
21/09/2010;  291 ; 291
20/09/2010;  226 ; 226
19/09/2010;  0 ; 0
18/09/2010;  3 ; 3
17/09/2010;  462 ; 462
16/09/2010;  478 ; 478
15/09/2010;  350 ; 350
14/09/2010;  227 ; 227
13/09/2010;  235 ; 235
12/09/2010;  0 ; 0
11/09/2010;  5 ; 5
10/09/2010;  470 ; 470
09/09/2010;  391 ; 391
08/09/2010;  180 ; 180
07/09/2010;  0 ; 0
06/09/2010;  0 ; 0
05/09/2010;  1 ; 1
04/09/2010;  0 ; 0
03/09/2010;  540 ; 540
02/09/2010;  499 ; 499
01/09/2010;  354 ; 354
