31/01/2002;  4 ; 4
30/01/2002;  3 ; 3
29/01/2002;  2 ; 2
28/01/2002;  6 ; 6
27/01/2002;  0 ; 0
26/01/2002;  0 ; 0
25/01/2002;  7 ; 7
24/01/2002;  1 ; 1
23/01/2002;  6 ; 6
22/01/2002;  1 ; 1
21/01/2002;  2 ; 2
20/01/2002;  1 ; 1
19/01/2002;  0 ; 0
18/01/2002;  5 ; 5
17/01/2002;  9 ; 9
16/01/2002;  1 ; 1
15/01/2002;  4 ; 4
14/01/2002;  7 ; 7
13/01/2002;  1 ; 1
12/01/2002;  0 ; 0
11/01/2002;  0 ; 0
10/01/2002;  6 ; 6
09/01/2002;  2 ; 2
08/01/2002;  1 ; 1
07/01/2002;  0 ; 0
06/01/2002;  0 ; 0
05/01/2002;  0 ; 0
04/01/2002;  0 ; 0
03/01/2002;  3 ; 3
02/01/2002;  1 ; 1
01/01/2002;  167 ; 167
