30/09/2002;  23 ; 23
29/09/2002;  0 ; 0
28/09/2002;  0 ; 0
27/09/2002;  6 ; 6
26/09/2002;  8 ; 8
25/09/2002;  9 ; 9
24/09/2002;  14 ; 14
23/09/2002;  2 ; 2
22/09/2002;  1 ; 1
21/09/2002;  1 ; 1
20/09/2002;  1 ; 1
19/09/2002;  5 ; 5
18/09/2002;  5 ; 5
17/09/2002;  2 ; 2
16/09/2002;  3 ; 3
15/09/2002;  0 ; 0
14/09/2002;  0 ; 0
13/09/2002;  7 ; 7
12/09/2002;  8 ; 8
11/09/2002;  10 ; 10
10/09/2002;  6 ; 6
09/09/2002;  1 ; 1
08/09/2002;  0 ; 0
07/09/2002;  0 ; 0
06/09/2002;  2 ; 2
05/09/2002;  5 ; 5
04/09/2002;  6 ; 6
03/09/2002;  9 ; 9
02/09/2002;  6 ; 6
01/09/2002;  1 ; 1
