31/10/2002;  1 ; 1
30/10/2002;  3 ; 3
29/10/2002;  1 ; 1
28/10/2002;  4 ; 4
27/10/2002;  0 ; 0
26/10/2002;  0 ; 0
25/10/2002;  3 ; 3
24/10/2002;  2 ; 2
23/10/2002;  2 ; 2
22/10/2002;  2 ; 2
21/10/2002;  5 ; 5
20/10/2002;  1 ; 1
19/10/2002;  0 ; 0
18/10/2002;  2 ; 2
17/10/2002;  2 ; 2
16/10/2002;  4 ; 4
15/10/2002;  7 ; 7
14/10/2002;  10 ; 10
13/10/2002;  0 ; 0
12/10/2002;  0 ; 0
11/10/2002;  7 ; 7
10/10/2002;  1 ; 1
09/10/2002;  0 ; 0
08/10/2002;  18 ; 18
07/10/2002;  1 ; 1
06/10/2002;  1 ; 1
05/10/2002;  1 ; 1
04/10/2002;  0 ; 0
03/10/2002;  12 ; 12
02/10/2002;  0 ; 0
01/10/2002;  4 ; 4
