31/03/2014;  177 ; 177
30/03/2014;  0 ; 0
29/03/2014;  1 ; 1
28/03/2014;  383 ; 383
27/03/2014;  335 ; 335
26/03/2014;  300 ; 300
25/03/2014;  284 ; 284
24/03/2014;  168 ; 168
23/03/2014;  2 ; 2
22/03/2014;  1 ; 1
21/03/2014;  433 ; 433
20/03/2014;  365 ; 365
19/03/2014;  298 ; 298
18/03/2014;  308 ; 308
17/03/2014;  236 ; 236
16/03/2014;  0 ; 0
15/03/2014;  10 ; 10
14/03/2014;  531 ; 531
13/03/2014;  292 ; 292
12/03/2014;  342 ; 342
11/03/2014;  298 ; 298
10/03/2014;  251 ; 251
09/03/2014;  1 ; 1
08/03/2014;  0 ; 0
07/03/2014;  396 ; 396
06/03/2014;  278 ; 278
05/03/2014;  80 ; 80
04/03/2014;  0 ; 0
03/03/2014;  14 ; 14
02/03/2014;  1 ; 1
01/03/2014;  6 ; 6
