30/11/2001;  0 ; 0
29/11/2001;  2 ; 2
28/11/2001;  1 ; 1
27/11/2001;  0 ; 0
26/11/2001;  0 ; 0
25/11/2001;  1 ; 1
24/11/2001;  1 ; 1
23/11/2001;  4 ; 4
22/11/2001;  4 ; 4
21/11/2001;  0 ; 0
20/11/2001;  1 ; 1
19/11/2001;  3 ; 3
18/11/2001;  0 ; 0
17/11/2001;  0 ; 0
16/11/2001;  0 ; 0
15/11/2001;  1 ; 1
14/11/2001;  0 ; 0
13/11/2001;  11 ; 11
12/11/2001;  6 ; 6
11/11/2001;  1 ; 1
10/11/2001;  0 ; 0
09/11/2001;  0 ; 0
08/11/2001;  4 ; 4
07/11/2001;  0 ; 0
06/11/2001;  3 ; 3
05/11/2001;  4 ; 4
04/11/2001;  0 ; 0
03/11/2001;  0 ; 0
02/11/2001;  0 ; 0
01/11/2001;  0 ; 0
