30/09/2001;  0 ; 0
29/09/2001;  0 ; 0
28/09/2001;  5 ; 5
27/09/2001;  4 ; 4
26/09/2001;  1 ; 1
25/09/2001;  3 ; 3
24/09/2001;  2 ; 2
23/09/2001;  0 ; 0
22/09/2001;  0 ; 0
21/09/2001;  3 ; 3
20/09/2001;  1 ; 1
19/09/2001;  7 ; 7
18/09/2001;  6 ; 6
17/09/2001;  1 ; 1
16/09/2001;  0 ; 0
15/09/2001;  0 ; 0
14/09/2001;  6 ; 6
13/09/2001;  2 ; 2
12/09/2001;  2 ; 2
11/09/2001;  5 ; 5
10/09/2001;  8 ; 8
09/09/2001;  0 ; 0
08/09/2001;  0 ; 0
07/09/2001;  0 ; 0
06/09/2001;  0 ; 0
05/09/2001;  4 ; 4
04/09/2001;  9 ; 9
03/09/2001;  4 ; 4
02/09/2001;  0 ; 0
01/09/2001;  7 ; 7
