31/10/2006;  39 ; 39
30/10/2006;  28 ; 28
29/10/2006;  0 ; 0
28/10/2006;  0 ; 0
27/10/2006;  84 ; 84
26/10/2006;  55 ; 55
25/10/2006;  40 ; 40
24/10/2006;  43 ; 43
23/10/2006;  58 ; 58
22/10/2006;  0 ; 0
21/10/2006;  2 ; 2
20/10/2006;  26 ; 26
19/10/2006;  49 ; 49
18/10/2006;  56 ; 56
17/10/2006;  9 ; 9
16/10/2006;  66 ; 66
15/10/2006;  1 ; 1
14/10/2006;  0 ; 0
13/10/2006;  0 ; 0
12/10/2006;  2 ; 2
11/10/2006;  39 ; 39
10/10/2006;  64 ; 64
09/10/2006;  31 ; 31
08/10/2006;  0 ; 0
07/10/2006;  2 ; 2
06/10/2006;  53 ; 53
05/10/2006;  43 ; 43
04/10/2006;  52 ; 52
03/10/2006;  51 ; 51
02/10/2006;  67 ; 67
01/10/2006;  2 ; 2
