31/07/2016;  0 ; 0
30/07/2016;  0 ; 0
29/07/2016;  317 ; 317
28/07/2016;  243 ; 243
27/07/2016;  150 ; 150
26/07/2016;  276 ; 276
25/07/2016;  146 ; 146
24/07/2016;  0 ; 0
23/07/2016;  0 ; 0
22/07/2016;  277 ; 277
21/07/2016;  192 ; 192
20/07/2016;  238 ; 238
19/07/2016;  92 ; 92
18/07/2016;  114 ; 114
17/07/2016;  0 ; 0
16/07/2016;  4 ; 4
15/07/2016;  387 ; 387
14/07/2016;  284 ; 284
13/07/2016;  185 ; 185
12/07/2016;  282 ; 282
11/07/2016;  227 ; 227
10/07/2016;  2 ; 2
09/07/2016;  0 ; 0
08/07/2016;  355 ; 355
07/07/2016;  168 ; 168
06/07/2016;  150 ; 150
05/07/2016;  220 ; 220
04/07/2016;  159 ; 159
03/07/2016;  0 ; 0
02/07/2016;  1 ; 1
01/07/2016;  390 ; 390
