31/10/2016;  76 ; 76
30/10/2016;  1 ; 1
29/10/2016;  0 ; 0
28/10/2016;  197 ; 197
27/10/2016;  121 ; 121
26/10/2016;  117 ; 117
25/10/2016;  105 ; 105
24/10/2016;  119 ; 119
23/10/2016;  1 ; 1
22/10/2016;  0 ; 0
21/10/2016;  242 ; 242
20/10/2016;  160 ; 160
19/10/2016;  131 ; 131
18/10/2016;  80 ; 80
17/10/2016;  60 ; 60
16/10/2016;  8 ; 8
15/10/2016;  3 ; 3
14/10/2016;  198 ; 198
13/10/2016;  159 ; 159
12/10/2016;  9 ; 9
11/10/2016;  208 ; 208
10/10/2016;  84 ; 84
09/10/2016;  2 ; 2
08/10/2016;  1 ; 1
07/10/2016;  286 ; 286
06/10/2016;  244 ; 244
05/10/2016;  184 ; 184
04/10/2016;  100 ; 100
03/10/2016;  118 ; 118
02/10/2016;  2 ; 2
01/10/2016;  14 ; 14
