30/04/2018;  100 ; 100
29/04/2018;  6 ; 6
28/04/2018;  1 ; 1
27/04/2018;  780 ; 780
26/04/2018;  540 ; 540
25/04/2018;  456 ; 456
24/04/2018;  623 ; 623
23/04/2018;  191 ; 191
22/04/2018;  3 ; 3
21/04/2018;  21 ; 21
20/04/2018;  876 ; 876
19/04/2018;  762 ; 762
18/04/2018;  569 ; 569
17/04/2018;  606 ; 606
16/04/2018;  471 ; 471
15/04/2018;  7 ; 7
14/04/2018;  13 ; 13
13/04/2018;  898 ; 898
12/04/2018;  764 ; 764
11/04/2018;  647 ; 647
10/04/2018;  623 ; 623
09/04/2018;  454 ; 454
08/04/2018;  8 ; 8
07/04/2018;  4 ; 4
06/04/2018;  665 ; 665
05/04/2018;  861 ; 861
04/04/2018;  983 ; 983
03/04/2018;  954 ; 954
02/04/2018;  669 ; 669
01/04/2018;  22 ; 22
