30/09/2018;  25 ; 25
29/09/2018;  4 ; 4
28/09/2018;  657 ; 657
27/09/2018;  476 ; 476
26/09/2018;  449 ; 449
25/09/2018;  280 ; 280
24/09/2018;  215 ; 215
23/09/2018;  3 ; 3
22/09/2018;  7 ; 7
21/09/2018;  529 ; 529
20/09/2018;  660 ; 660
19/09/2018; 200; b''
18/09/2018;  797 ; 797
17/09/2018;  749 ; 749
16/09/2018;  6 ; 6
15/09/2018;  9 ; 9
14/09/2018;  904 ; 904
13/09/2018; 200; b''
12/09/2018;  603 ; 603
11/09/2018;  536 ; 536
10/09/2018;  415 ; 415
09/09/2018;  10 ; 10
08/09/2018;  9 ; 9
07/09/2018;  12 ; 12
06/09/2018;  664 ; 664
05/09/2018;  495 ; 495
04/09/2018;  421 ; 421
03/09/2018;  522 ; 522
02/09/2018;  17 ; 17
01/09/2018;  23 ; 23
