31/12/2018;  20 ; 20
30/12/2018; 200; b''
29/12/2018;  23 ; 23
28/12/2018;  8 ; 8
27/12/2018;  10 ; 10
26/12/2018;  11 ; 11
25/12/2018;  3 ; 3
24/12/2018;  1 ; 1
23/12/2018;  0 ; 0
22/12/2018;  12 ; 12
21/12/2018;  20 ; 20
20/12/2018;  35 ; 35
19/12/2018;  84 ; 84
18/12/2018;  193 ; 193
17/12/2018;  184 ; 184
16/12/2018;  15 ; 15
15/12/2018;  34 ; 34
14/12/2018;  210 ; 210
13/12/2018;  244 ; 244
12/12/2018;  142 ; 142
11/12/2018;  181 ; 181
10/12/2018;  191 ; 191
09/12/2018;  9 ; 9
08/12/2018;  38 ; 38
07/12/2018;  132 ; 132
06/12/2018;  170 ; 170
05/12/2018;  141 ; 141
04/12/2018;  191 ; 191
03/12/2018;  83 ; 83
02/12/2018;  11 ; 11
01/12/2018;  194 ; 194
