30/11/2018;  77 ; 77
29/11/2018;  102 ; 102
28/11/2018;  88 ; 88
27/11/2018;  124 ; 124
26/11/2018;  82 ; 82
25/11/2018;  37 ; 37
24/11/2018;  11 ; 11
23/11/2018;  218 ; 218
22/11/2018;  149 ; 149
21/11/2018;  193 ; 193
20/11/2018;  24 ; 24
19/11/2018;  92 ; 92
18/11/2018;  3 ; 3
17/11/2018;  7 ; 7
16/11/2018;  100 ; 100
15/11/2018;  2 ; 2
14/11/2018;  238 ; 238
13/11/2018;  213 ; 213
12/11/2018;  180 ; 180
11/11/2018;  9 ; 9
10/11/2018;  0 ; 0
09/11/2018;  283 ; 283
08/11/2018;  205 ; 205
07/11/2018;  170 ; 170
06/11/2018;  157 ; 157
05/11/2018;  107 ; 107
04/11/2018;  5 ; 5
03/11/2018;  5 ; 5
02/11/2018;  13 ; 13
01/11/2018;  484 ; 484
