31/07/2015;  266 ; 266
30/07/2015;  380 ; 380
29/07/2015;  303 ; 303
28/07/2015;  202 ; 202
27/07/2015;  212 ; 212
26/07/2015;  0 ; 0
25/07/2015;  0 ; 0
24/07/2015;  226 ; 226
23/07/2015;  231 ; 231
22/07/2015;  115 ; 115
21/07/2015;  157 ; 157
20/07/2015;  186 ; 186
19/07/2015;  1 ; 1
18/07/2015;  3 ; 3
17/07/2015;  316 ; 316
16/07/2015;  226 ; 226
15/07/2015;  191 ; 191
14/07/2015;  148 ; 148
13/07/2015;  229 ; 229
12/07/2015;  0 ; 0
11/07/2015;  4 ; 4
10/07/2015;  291 ; 291
09/07/2015;  293 ; 293
08/07/2015;  265 ; 265
07/07/2015;  207 ; 207
06/07/2015;  183 ; 183
05/07/2015;  0 ; 0
04/07/2015;  1 ; 1
03/07/2015;  183 ; 183
02/07/2015;  185 ; 185
01/07/2015;  368 ; 368
