28/02/2015;  0 ; 0
27/02/2015;  231 ; 231
26/02/2015;  232 ; 232
25/02/2015;  208 ; 208
24/02/2015;  180 ; 180
23/02/2015;  246 ; 246
22/02/2015;  0 ; 0
21/02/2015;  1 ; 1
20/02/2015;  319 ; 319
19/02/2015;  213 ; 213
18/02/2015;  0 ; 0
17/02/2015;  1 ; 1
16/02/2015;  0 ; 0
15/02/2015;  0 ; 0
14/02/2015;  0 ; 0
13/02/2015;  242 ; 242
12/02/2015;  239 ; 239
11/02/2015;  304 ; 304
10/02/2015;  333 ; 333
09/02/2015;  168 ; 168
08/02/2015;  1 ; 1
07/02/2015;  2 ; 2
06/02/2015;  225 ; 225
05/02/2015;  362 ; 362
04/02/2015;  466 ; 466
03/02/2015;  649 ; 649
02/02/2015;  239 ; 239
01/02/2015;  91 ; 91
