30/04/2015;  339 ; 339
29/04/2015;  163 ; 163
28/04/2015;  295 ; 295
27/04/2015;  261 ; 261
26/04/2015;  0 ; 0
25/04/2015;  0 ; 0
24/04/2015;  566 ; 566
23/04/2015;  21 ; 21
22/04/2015;  372 ; 372
21/04/2015;  2 ; 2
20/04/2015;  575 ; 575
19/04/2015;  0 ; 0
18/04/2015;  1 ; 1
17/04/2015;  496 ; 496
16/04/2015;  387 ; 387
15/04/2015;  296 ; 296
14/04/2015;  292 ; 292
13/04/2015;  358 ; 358
12/04/2015;  0 ; 0
11/04/2015;  1 ; 1
10/04/2015;  409 ; 409
09/04/2015;  350 ; 350
08/04/2015;  339 ; 339
07/04/2015;  289 ; 289
06/04/2015;  141 ; 141
05/04/2015;  0 ; 0
04/04/2015;  0 ; 0
03/04/2015;  0 ; 0
02/04/2015;  406 ; 406
01/04/2015;  451 ; 451
