31/12/2015;  17 ; 17
30/12/2015;  4 ; 4
29/12/2015;  6 ; 6
28/12/2015;  2 ; 2
27/12/2015;  1 ; 1
26/12/2015;  0 ; 0
25/12/2015;  2 ; 2
24/12/2015;  2 ; 2
23/12/2015;  2 ; 2
22/12/2015;  26 ; 26
21/12/2015;  4 ; 4
20/12/2015;  3 ; 3
19/12/2015;  2 ; 2
18/12/2015;  70 ; 70
17/12/2015;  96 ; 96
16/12/2015;  142 ; 142
15/12/2015;  147 ; 147
14/12/2015;  97 ; 97
13/12/2015;  1 ; 1
12/12/2015;  2 ; 2
11/12/2015;  174 ; 174
10/12/2015;  74 ; 74
09/12/2015;  68 ; 68
08/12/2015;  64 ; 64
07/12/2015;  115 ; 115
06/12/2015;  3 ; 3
05/12/2015;  5 ; 5
04/12/2015;  135 ; 135
03/12/2015;  96 ; 96
02/12/2015;  69 ; 69
01/12/2015;  338 ; 338
