31/07/2007;  54 ; 54
30/07/2007;  57 ; 57
29/07/2007;  0 ; 0
28/07/2007;  0 ; 0
27/07/2007;  64 ; 64
26/07/2007;  66 ; 66
25/07/2007;  112 ; 112
24/07/2007;  55 ; 55
23/07/2007;  28 ; 28
22/07/2007;  0 ; 0
21/07/2007;  1 ; 1
20/07/2007;  29 ; 29
19/07/2007;  62 ; 62
18/07/2007;  106 ; 106
17/07/2007;  86 ; 86
16/07/2007;  41 ; 41
15/07/2007;  0 ; 0
14/07/2007;  0 ; 0
13/07/2007;  89 ; 89
12/07/2007;  114 ; 114
11/07/2007;  71 ; 71
10/07/2007;  74 ; 74
09/07/2007;  76 ; 76
08/07/2007;  0 ; 0
07/07/2007;  2 ; 2
06/07/2007;  80 ; 80
05/07/2007;  90 ; 90
04/07/2007;  113 ; 113
03/07/2007;  95 ; 95
02/07/2007;  80 ; 80
01/07/2007;  11 ; 11
