31/01/1999;  0 ; 0
30/01/1999;  0 ; 0
29/01/1999;  1 ; 1
28/01/1999;  0 ; 0
27/01/1999;  0 ; 0
26/01/1999;  0 ; 0
25/01/1999;  0 ; 0
24/01/1999;  0 ; 0
23/01/1999;  1 ; 1
22/01/1999;  2 ; 2
21/01/1999;  1 ; 1
20/01/1999;  2 ; 2
19/01/1999;  0 ; 0
18/01/1999;  0 ; 0
17/01/1999;  0 ; 0
16/01/1999;  2 ; 2
15/01/1999;  1 ; 1
14/01/1999;  0 ; 0
13/01/1999;  0 ; 0
12/01/1999;  1 ; 1
11/01/1999;  0 ; 0
10/01/1999;  0 ; 0
09/01/1999;  0 ; 0
08/01/1999;  0 ; 0
07/01/1999;  1 ; 1
06/01/1999;  1 ; 1
05/01/1999;  0 ; 0
04/01/1999;  0 ; 0
03/01/1999;  1 ; 1
02/01/1999;  0 ; 0
01/01/1999;  116 ; 116
