31/05/2000;  1 ; 1
30/05/2000;  1 ; 1
29/05/2000;  0 ; 0
28/05/2000;  0 ; 0
27/05/2000;  0 ; 0
26/05/2000;  0 ; 0
25/05/2000;  3 ; 3
24/05/2000;  6 ; 6
23/05/2000;  3 ; 3
22/05/2000;  1 ; 1
21/05/2000;  0 ; 0
20/05/2000;  0 ; 0
19/05/2000;  0 ; 0
18/05/2000;  5 ; 5
17/05/2000;  2 ; 2
16/05/2000;  6 ; 6
15/05/2000;  2 ; 2
14/05/2000;  0 ; 0
13/05/2000;  0 ; 0
12/05/2000;  1 ; 1
11/05/2000;  1 ; 1
10/05/2000;  1 ; 1
09/05/2000;  0 ; 0
08/05/2000;  0 ; 0
07/05/2000;  1 ; 1
06/05/2000;  0 ; 0
05/05/2000;  3 ; 3
04/05/2000;  1 ; 1
03/05/2000;  2 ; 2
02/05/2000;  2 ; 2
01/05/2000;  2 ; 2
