31/01/2000;  1 ; 1
30/01/2000;  0 ; 0
29/01/2000;  0 ; 0
28/01/2000;  1 ; 1
27/01/2000;  0 ; 0
26/01/2000;  0 ; 0
25/01/2000;  0 ; 0
24/01/2000;  2 ; 2
23/01/2000;  0 ; 0
22/01/2000;  1 ; 1
21/01/2000;  0 ; 0
20/01/2000;  0 ; 0
19/01/2000;  2 ; 2
18/01/2000;  1 ; 1
17/01/2000;  0 ; 0
16/01/2000;  0 ; 0
15/01/2000;  1 ; 1
14/01/2000;  0 ; 0
13/01/2000;  0 ; 0
12/01/2000;  0 ; 0
11/01/2000;  0 ; 0
10/01/2000;  2 ; 2
09/01/2000;  0 ; 0
08/01/2000;  1 ; 1
07/01/2000;  0 ; 0
06/01/2000;  0 ; 0
05/01/2000;  0 ; 0
04/01/2000;  0 ; 0
03/01/2000;  2 ; 2
02/01/2000;  0 ; 0
01/01/2000;  145 ; 145
