30/06/2000;  0 ; 0
29/06/2000;  2 ; 2
28/06/2000;  4 ; 4
27/06/2000;  2 ; 2
26/06/2000;  1 ; 1
25/06/2000;  1 ; 1
24/06/2000;  0 ; 0
23/06/2000;  3 ; 3
22/06/2000;  0 ; 0
21/06/2000;  2 ; 2
20/06/2000;  2 ; 2
19/06/2000;  0 ; 0
18/06/2000;  0 ; 0
17/06/2000;  0 ; 0
16/06/2000;  0 ; 0
15/06/2000;  0 ; 0
14/06/2000;  2 ; 2
13/06/2000;  0 ; 0
12/06/2000;  0 ; 0
11/06/2000;  0 ; 0
10/06/2000;  0 ; 0
09/06/2000;  1 ; 1
08/06/2000;  1 ; 1
07/06/2000;  0 ; 0
06/06/2000;  1 ; 1
05/06/2000;  2 ; 2
04/06/2000;  0 ; 0
03/06/2000;  0 ; 0
02/06/2000;  1 ; 1
01/06/2000;  3 ; 3
