30/04/2000;  0 ; 0
29/04/2000;  0 ; 0
28/04/2000;  1 ; 1
27/04/2000;  6 ; 6
26/04/2000;  0 ; 0
25/04/2000;  1 ; 1
24/04/2000;  0 ; 0
23/04/2000;  0 ; 0
22/04/2000;  0 ; 0
21/04/2000;  0 ; 0
20/04/2000;  0 ; 0
19/04/2000;  0 ; 0
18/04/2000;  0 ; 0
17/04/2000;  0 ; 0
16/04/2000;  0 ; 0
15/04/2000;  1 ; 1
14/04/2000;  2 ; 2
13/04/2000;  3 ; 3
12/04/2000;  3 ; 3
11/04/2000;  0 ; 0
10/04/2000;  2 ; 2
09/04/2000;  0 ; 0
08/04/2000;  0 ; 0
07/04/2000;  1 ; 1
06/04/2000;  2 ; 2
05/04/2000;  3 ; 3
04/04/2000;  1 ; 1
03/04/2000;  0 ; 0
02/04/2000;  0 ; 0
01/04/2000;  5 ; 5
